id,date,user,location,text
1376481886973857794,2021-03-29 10:30:30,Burmieston,Perthshire,Bullbox view #WFH #selfcatering for groups. #perthshire #visitscotland https://t.co/6ISguX6maD
1376481848596041731,2021-03-29 10:30:21,PM_Results,Surrey UK,Need to work from home - find out how to be just as effective as in the office.  Read The Remote Project Manager… https://t.co/yY4EGCPM7M
1376481800839688192,2021-03-29 10:30:09,USTATIONwork,"New Brunswick, Canada","Beware employers: ""Only 10 per cent who’ve worked from home in the past year believe their post-COVID work arrangem… https://t.co/rp5S2nSd6S"
1376481791255658497,2021-03-29 10:30:07,Hibob_hr,"New York, London, and Tel Aviv",Check out these fun and budget-friendly skills to practice and enjoy while you’re quarantined at home:… https://t.co/DH8meyRbcP
1376481779612278784,2021-03-29 10:30:04,AXAUK,United Kingdom,"We surveyed the nation to see how work routines have changed over the last year, with 42% of home workers saying th… https://t.co/FGEN9RWASd"
1376480932878815235,2021-03-29 10:26:42,FinitoWorld,,"Whenever the CEO of Goldman Sachs David Solomon speaks, markets listen. Two weeks ago, the chief executive declared… https://t.co/bSRIngFijr"
1376480262767403010,2021-03-29 10:24:03,_SanjayDas,Malaysia,"This is what Emerging Tech means for the Medical Workforce [ #Infographic]

https://t.co/oughUtQABc

#HealthTech… https://t.co/YxWuYKhKbD"
1376479255232659461,2021-03-29 10:20:02,baishhh,"Mumbai, India","We’ve been #WFH for more than a year &amp; we want your drive, patience, perseverance. But more importantly, we want yo… https://t.co/3aFKM3GwQK"
1376479130687004672,2021-03-29 10:19:33,nicole_ryanxo,"Limerick, Ireland",Rocking my @TeenTurn socks to start the week off right! #sockselfie #wfh https://t.co/nHEBR25Bbw
1376478898674876416,2021-03-29 10:18:37,philippgoellner,"Munich, Bavaria",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/XdcixJFfNz
1376478857465856002,2021-03-29 10:18:28,GL_Telecoms,"Manchester, England","Bag yourselves a host of premium features at a standard price! 📞

Our service provides a comprehensive range of fea… https://t.co/lRQOE940zi"
1376478732131651586,2021-03-29 10:17:58,ClaireR3B,Stockton on Tees,"Week 3 in my new role! 

This week I am compiling a resource collection for physical health improvement!

Any campa… https://t.co/qEWDxabPUw"
1376478470377779200,2021-03-29 10:16:55,connectifyie,Dublin ,#OurRuralFuture. We approve! With the rollout of high-speed broadband throughout Ireland and the proven capability… https://t.co/SMUIdLZ9yD
1376478081498644482,2021-03-29 10:15:23,MirkoSchaeferbS,"Münster, Deutschland",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/gcy1kzpJoH
1376478069159002113,2021-03-29 10:15:20,xaltbc,"Munich, Bavaria",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/pLPReTsbcU
1376478057125543941,2021-03-29 10:15:17,QoTSolutions,"Greenside, JHB",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/0ZKi9qdq0x
1376478052453060612,2021-03-29 10:15:16,beecomproducts,"Zurich, Switzerland",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/mLHYYv7ijQ
1376478045289201665,2021-03-29 10:15:14,DotModus,"RSA, London, California ",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/2A6PC5KAiR
1376478006026366977,2021-03-29 10:15:05,OVYKA,"Paris, France",.@Confluence rolls out more awesome new features! Check out how your team can optimize #collaboration and communica… https://t.co/zg3Wy1UvQn
1376477996173889537,2021-03-29 10:15:02,CleverTap,"Mountain View, CA","We’ve been #WFH for more than a year &amp; we want your drive, patience, perseverance. But more importantly, we want yo… https://t.co/1yNRRGp4GN"
1376476791855058944,2021-03-29 10:10:15,WarwickChing,London,"Our readers shared their views on being overworked, wfh, and pandemic burnout. @MissNessaBrown pulled the best comm… https://t.co/BXiI8mDzA2"
1376476576532037634,2021-03-29 10:09:24,Jayballzz23,"Essex, surrey",Is it Thursday yet? 4 day working week for me. #WFH
1376476412568305670,2021-03-29 10:08:45,dohanews,"Doha, Qatar",💻  Will the work-from-home policy become a new norm? Well a Microsoft survey of business leaders in #Qatar says a l… https://t.co/QVezI9iyIn
1376476338169782276,2021-03-29 10:08:27,fanchettes,Florida,"Y’all for real, I need ideas for a #WFH job. I’m on waitlist for MRI on my jacked-up leg and prolly facing surgery.… https://t.co/Go27DsgwES"
1376475495295021056,2021-03-29 10:05:06,hduk_ltd,UK,A survey of more than 3000 workers reveals that fewer than one in ten wants to return to the office full time when… https://t.co/kf3Gyg5ITE
1376475485564194824,2021-03-29 10:05:04,cylix_elearning,"Bath, UK","New! @cylix_elearning Homeworking Essentials online training can help employees #workfromhome #wfh safely, securely… https://t.co/BuJkV8ly3h"
1376474992586727425,2021-03-29 10:03:06,PRforAnyone,"WASHINGTON, D.C.","Effective PR and #Marketing When Working from Home https://t.co/9chzyPdwMI
#wfh #marketing #branding publicity #entrepreneur"
1376474489358315522,2021-03-29 10:01:06,DigiRecComp,London,We're looking for a digital analytics manager based in #WestLondon + #WFH working for a top global restaurant brand… https://t.co/n8F5xLrEdK
1376474395946942473,2021-03-29 10:00:44,mayamiddlemiss,Spain,"""Finding Your Edge: Establishing And Maintaining Boundaries When You Work From Home"" - available worldwide now… https://t.co/GkE5YVuoaB"
1376474243706335232,2021-03-29 10:00:08,The_Culture_Guy,"London, England","Part four of our five part series on building a successful remote team.   

Communicate Better… https://t.co/dgRtPXKmz3"
1376473716310302722,2021-03-29 09:58:02,PanopticsGlobal,"London, UK","WFH and SD-WAN: a match made in heaven
With the increasing adoption of work from home policies as a result of Covid… https://t.co/NpYydhfD6u"
1376473245394735106,2021-03-29 09:56:09,DannyWardell1,"Crofton, England","Gartner predicts #remotework will increase by 41% in 2021, and that the future holds a hybrid #workplace where 30%… https://t.co/rE73cApnlz"
1376472808038019072,2021-03-29 09:54:25,MyFiscalFitness,www.MarketingMasterminds.org,"3 Online Businesses You Can Start From Home Fast https://t.co/zTGTi3uJEZ

#HomeBusiness #HomeBiz #WFH #DigitalNomad… https://t.co/aSaaLjsjtj"
1376470411270103043,2021-03-29 09:44:54,HIT_MD1,Great Britain,50:50 wholemeal:white @CotswoldFlour #sourdough #WFH loaf today #realbread @RealBread https://t.co/4EDdVpXdZw
1376470313920311300,2021-03-29 09:44:31,SYChapple,London,Has the Pandemic Made You a Stand-Out ‘#WorkingFromHome #Employer’? via @HRNewsdesk #WFH https://t.co/UwlEiLRp94
1376470053621800962,2021-03-29 09:43:29,EvokeUS,"Dayton, Ohio, United States","#ServiceNow’s specialist partner, #EvokeTechnologies can help you boost employee #productivity and #engagement, man… https://t.co/rqEbIMuKaI"
1376469068337700869,2021-03-29 09:39:34,charmie13,Australia,@burrosavic @AnnastaciaMP Don't doubt that at all. See how unions go once jobs start being outsourced overseas beca… https://t.co/niYBvU55fh
1376468570201280514,2021-03-29 09:37:35,khaleejtimes,United Arab Emirates,"#POLL: Work from home, has changed our lifestyles. How many days in the week would you prefer to work remotely?… https://t.co/UpUqxNpyqa"
1376467712789078020,2021-03-29 09:34:10,TeargasLawi,Nairobi,The plan this week😎#WFH https://t.co/8tspeZQWph
1376467688059367425,2021-03-29 09:34:05,arjunghosh,"New Delhi, India",@livemint @madhu202 But why when #WFH is the way forward? Are we missing something here? Is govt going to force com… https://t.co/yWcWcAQHD7
1376467016702377990,2021-03-29 09:31:24,MattJNewing,North West 🇮🇲,"It’s been a strange year for everyone and #organisational life as we know it has been altered.

Elite Group asked i… https://t.co/okC5QUD0J1"
1376466697641582594,2021-03-29 09:30:08,VK4ALE,"Brisbane, Queensland",Oh! Apparently we're in lockdown again! Oh nooo I'll have to keep doing exactly what I was doing anyway! #wfh #perks
1376466485812604929,2021-03-29 09:29:18,martinmeany,"Dublin City, Ireland","- soup &amp; sandwich
- coffees
- pint after work
- social aspect
- innovative

Everything about this is fantastic.… https://t.co/ctfbzIhlQm"
1376465419586916354,2021-03-29 09:25:04,THISpecialists,United Kingdom,Tips from a physiotherapist on how to stay flexible when working from home --&gt; https://t.co/hrXRIpDNVt #WFH https://t.co/61vQR1ib9i
1376465400599359488,2021-03-29 09:24:59,kaizen_panos,Greece,"Whether you're working on moving your teams back to an in-office environment, or will continue to #WFH, it's import… https://t.co/9tBa1FNuH2"
1376465391845847045,2021-03-29 09:24:57,CompleteITSwin,Swindon,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/LT797UddU3
1376465383553523714,2021-03-29 09:24:55,CodexLtd,"Dublin City, Ireland","Happy Monday, folks! Here are 4 productivity hacks to make sure your week is #productive! 💡✅

#mondaythoughts… https://t.co/H6FPpFYUd7"
1376465339362459650,2021-03-29 09:24:45,CompleteITPboro,Peterborough ,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/srDguScjHG
1376465282475175938,2021-03-29 09:24:31,CompleteITMCR,Manchester,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/dCXwKpWE3A
1376465237193469954,2021-03-29 09:24:20,CompleteITLtd,High Wycombe,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/OjGrerSEja
1376465186786263040,2021-03-29 09:24:08,CompleteITLdn,"London, England",💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/dywVahaIng
1376465170323677186,2021-03-29 09:24:04,FoxbrushTran,London,I can't believe I've only got three weeks of work left before I go on maternity leave! Kicking it off with a timely… https://t.co/TI58lflTnY
1376465091160387584,2021-03-29 09:23:45,CompleteITBris,Bristol,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/XFAfGrnO1R
1376464977440161795,2021-03-29 09:23:18,CompleteITBham,Birmingham,💀 Attackers are praying on the fact that we are #RemoteWorking and may not have the correct security measures in pl… https://t.co/58T6PdoTaT
1376464688372912133,2021-03-29 09:22:09,yaserawan,,So my partners in crime are two people with whom I run the Labs initiative for young learners. Last time I met Baba… https://t.co/FOCI95xPj2
1376464622014894080,2021-03-29 09:21:54,thegaryhawkins,Cheltenham,"The table/desk is a temporary fix but I might keep my improvised integrated screen riser and cable management, brin… https://t.co/ozoq3qlDRm"
1376464605124427776,2021-03-29 09:21:49,MrPhilippe_,,"Bringing your #game to the next level?
Reach out to @Mantis_GamesBE: https://t.co/m7KgKtleBk 
 
🎮PC, #VR, Consoles… https://t.co/ijZ7saoKiR"
1376463484200890370,2021-03-29 09:17:22,surenitylaw,"London,UK","Happy Monday! Do we agree with Mr Sunak?
#ukemplaw #rishisunak #workingfromhome #WFH #COVID19 #RuleOfSix 
https://t.co/GNRbyY8ljs"
1376462951973060608,2021-03-29 09:15:15,tom_may,"Weston-super-mare, SW England","You've been remote working for a year now, isn't it time to up your game? https://t.co/pcs0VX1O6L #remotework #wfh… https://t.co/CTQbmSv7nN"
