id,date,user,location,text
1376143187073511426,2021-03-28 12:04:37,WilliamsMMorga1,,"@KenyaAirways ✅ Work from home 

✅ Get paid every 24hours time
✅ No experience needed

✅Ask me how?"
1376143179272093696,2021-03-28 12:04:36,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/daMW8wWJxP"
1376143135483527171,2021-03-28 12:04:25,Flerpster,"Tervuren, België",@gary_killington @GlennSpencer4 Totally agree. I’m lucky enough that I can work from home and have done for 13 mont… https://t.co/BjGpVfazFr
1376143134263013378,2021-03-28 12:04:25,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/2en2hC6E15"
1376143130093891590,2021-03-28 12:04:24,goldenrosess_,,The way I would’ve napped when I got home from work but I have homework.😠
1376143067355475971,2021-03-28 12:04:09,WilliamsMMorga1,,"@KenyaAirways ✅ Work from home 

✅ Get paid every 24hours time
✅ No experience needed

✅Ask me how?"
1376143061735010310,2021-03-28 12:04:08,DylanMa49632449,,"If You Can't Go To Work Do You Need To Make Money From Home?

I have some things that make money for me, I'm not su… https://t.co/ytaWxxx0i7"
1376143042076409857,2021-03-28 12:04:03,lisa_broklyn2,"San Antonio, TX","@focusonline New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and st… https://t.co/YWfNWk4Lqh"
1376143039148793857,2021-03-28 12:04:02,iMoparHD,iMoparHD@gmail.com,Went home from work sick 🤒
1376143016646295552,2021-03-28 12:03:57,lisa_broklyn2,"San Antonio, TX","@focusonline New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and st… https://t.co/bj3bF6s1pQ"
1376142990050217984,2021-03-28 12:03:50,louisefx96,Mighty shropshire,If only I was having days off working from home - while BoJo has been fucking over commercial premises - I work in… https://t.co/n9bq5UAugx
1376142986283732996,2021-03-28 12:03:50,fourfourohgirl,CLE,"@PissOffTrumpz just home from work, it was a full moon last night, other nurses know how my night was. :/"
1376142936904237058,2021-03-28 12:03:38,HeyisthatmeShop,,My head has been so foggy lately. Work work has been crazy busy. Pleasure work (@heyisthatmeshop 💛) has been crazy… https://t.co/iA7D6ZMP6x
1376142871858974722,2021-03-28 12:03:22,lisa_broklyn2,"San Antonio, TX","@SZ New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start earni… https://t.co/TTMoc3lpAd"
1376142842175819777,2021-03-28 12:03:15,ammisays,,jimin and seokjin driving back home from work and deciding to take some time for a mini karaoke session that they c… https://t.co/tsHGYFritM
1376142828594675717,2021-03-28 12:03:12,FrankSa05093220,,@SkyNews New month!  bonus !!!  Only 30 serious person's needed SY Work from home with your smartphone and start ea… https://t.co/Ot5clicgOn
1376142826996555780,2021-03-28 12:03:12,Idhammp1,,"Picture this:
It’s 10years from now.
you’re married, nice home, good job, it’s december.
Your kids are asleep, you… https://t.co/lSIVjBp0Bs"
1376142771740872705,2021-03-28 12:02:58,bucketheidista,,"@jamesdoleman For those of us lucky enough to work from home 

Yes no daily commute 

But still long days , an alwa… https://t.co/fD0Fa1wsAG"
1376142601619791877,2021-03-28 12:02:18,nishantsshah,,"Work from Home, Focus on Institutional Quarantine: Uddhav's 'Lockdown-like' Plan for Maharashtra

https://t.co/V6tNfUlqsh
Source : ""News18"""
1376142487769743363,2021-03-28 12:01:51,Butsurelynot,Newcastle,@AngelaRayner @jacquep @BorisJohnson If the commercial property market (offices in cities) collapses because millio… https://t.co/8468AS6h8K
1376142475681804288,2021-03-28 12:01:48,richard_figg,,"@RichardBurgon I get paid my hours but generally work 3 or more hrs per day from home, unpaid"
1376142462402584583,2021-03-28 12:01:45,MikeyG_NY,,@bergerbell That crowd would prefer to work from home forever.
1376142455498801155,2021-03-28 12:01:43,beautywhereyou1,"Florida, USA","*notification @BTS_twt twt*
Me just waking up: oh, I wonder who posted a selca!?
Jimin: A selca? Trick please, we v… https://t.co/oUgt1CZsmy"
1376142406102441985,2021-03-28 12:01:31,notbadnotgood5,,@Anomander16 @stueymaco @alison1928 You see this trend in Italy too. People that used to work in other EU countries… https://t.co/2XNMvPzN9p
1376142393569861632,2021-03-28 12:01:28,WorkAtHomeMikeM,"Minneapolis, MN","How to work from home and be a full-time digital marketer

Check out the post here: 
https://t.co/W7vmuIMbNX #marketing #workathome"
1376142393033035779,2021-03-28 12:01:28,meeshb,,"@trentbartonland Yes I have, still confusing. I’m going to assume that when I need to get home from work tomorrow a… https://t.co/ne9vME1ZrN"
1376142328759476225,2021-03-28 12:01:13,winterlyblooms,bts kosmos ⟭⟬ ♡ ⟬⟭ planet 613,they think of us even in the most mundane moments of the day like returning home from work. I appreciate them so much.
1376142269380710404,2021-03-28 12:00:59,PHE_NorthEast,North East England,"The ‘stay at home’ rule will end on 29 March but many restrictions will remain in place. 

People should continue t… https://t.co/QMHbyQW1sd"
1376142264133640192,2021-03-28 12:00:57,pinja_k,Helsinki,"The Best Comfy but Put Together Outfit for Working from Home ❤️

https://t.co/DFzrF8A1nK

#fashionbloggers… https://t.co/JNI8YZPNxM"
1376142261566771200,2021-03-28 12:00:57,SleepoBeep,Unknown,"@culturedniichan Ahh, ye tbh I'd love to just work from home even if it isn't much money. I been trying to git gud… https://t.co/UdYgIeNJ6G"
1376142255153614849,2021-03-28 12:00:55,SSerkal,UAE,"If you are still working from home, this is for you: 
Tip 1: Establishing a designated workspace can help tell your… https://t.co/vkIF4p5hjO"
1376142254784589824,2021-03-28 12:00:55,Sandra_PinkSpag,"Horsham, England","Do you work from home?  You will love these tips! https://t.co/afaISH6nj2
#PA"
1376142224925323271,2021-03-28 12:00:48,FrankSa05093220,,@Cointelegraph @Cristiano @juventusfcen New month!  bonus !!!  Only 30 serious person's needed SY Work from home wi… https://t.co/RL2YN49n55
1376142215051886596,2021-03-28 12:00:46,ImHisAddict,"Macon, Ms ",On my way! home from Work
1376142182730637315,2021-03-28 12:00:38,FrankSa05093220,,@CNN New month!  bonus !!!  Only 30 serious person's needed SY Work from home with your smartphone and start earnin… https://t.co/yf8O87kR9m
1376142178762821633,2021-03-28 12:00:37,alexxkerr,n.ireland•she/her•16,"dream and george should stream today, but after i get home from work, because i will cry"
1376142161209606147,2021-03-28 12:00:33,UkNatArchives,"Kew, London",Did you know we are an #ArtsAward centre? We aim to encourage families to engage with archives and the arts. You ca… https://t.co/jW75rHdQnh
1376142155815792643,2021-03-28 12:00:32,Wilkins_Co,"Bourne End, Buckinghamshire",80% of Brits feel that working from home has negatively impacted their mental health. Finding a work-life balance i… https://t.co/yqkq3lkXTw
1376142152288329728,2021-03-28 12:00:31,HW_CCG,West Midlands,"From tomorrow, the Stay at Home rule will be lifted. Where possible, you should continue to work from home and mini… https://t.co/jzBtv6cnti"
1376142136555544578,2021-03-28 12:00:27,TowerHamletsNow,"London, E14 2BG","1 in 3 people with Covid-19 show no symptoms. Anyone can now get a rapid test to protect themselves &amp; others

Rapid… https://t.co/aVdDmTsYNi"
1376142133871132683,2021-03-28 12:00:26,allerdale,"Cumbria, UK","From tomorrow (29th March) , the ‘stay at home’ rule will be lifted. However, you should continue to work from home… https://t.co/2pdiJduYt3"
1376142129743953924,2021-03-28 12:00:25,celticchickadee,,. @BorisJohnson ‘DAYS OFF’! What a damn cheek. Especially from a PM who was AWOL at crucial time in early days of… https://t.co/8UVStxwoc1
1376142112547307523,2021-03-28 12:00:21,PHE_NorthWest,"North West, England","The ‘stay at home’ rule will end on 29 March but many restrictions will remain in place. 

People should continue t… https://t.co/C96BearktP"
1376142112127864837,2021-03-28 12:00:21,PHE_YorksHumber,"Yorkshire and the Humber, UK","The ‘stay at home’ rule will end on 29 March but many restrictions will remain in place. 

People should continue t… https://t.co/bXKfDHdoja"
1376142079223554049,2021-03-28 12:00:13,MSPBJnews,"Minneapolis and St. Paul, MN",Qumu CEO TJ Kennedy said the company's permanent work from home policy has given the company a competitive advantag… https://t.co/c2zOWeLXll
1376142057874542596,2021-03-28 12:00:08,k3ctservices,"Basingstoke, England",How well do you manage your time when you work from home? This course is designed to ensure you have the skills to… https://t.co/CFRln3iOEA
1376142054472962053,2021-03-28 12:00:07,FunkyFlamingo_,Forever Travelling. UK based.,"@AngelaRayner @BorisJohnson ""Quite a few days off"" does he think we're all just dossing around at home? Working fro… https://t.co/D34T36pLs0"
1376142026685566978,2021-03-28 12:00:01,CheshireCCG,"Cheshire,UK","From tomorrow, the Stay at Home rule will be lifted. Where possible, you should continue to work from home and mini… https://t.co/cJuJP1HYoZ"
1376142024529702914,2021-03-28 12:00:00,forbes_india,India,"India's Best Employers: @STARTEKGlobal was already multicultural and diverse, and it managed to smoothly transition… https://t.co/Ova6b7mrDp"
1376142024525586438,2021-03-28 12:00:00,NewhamLondon,London Borough of Newham,"From 29 March, the Stay at Home rule will be lifted. Where possible, you should continue to work from home &amp; minimi… https://t.co/DeEZTIlTVU"
1376142022885613568,2021-03-28 12:00:00,CheshireWestICP,,"From tomorrow, the Stay at Home rule will be lifted. Where possible, you should continue to work from home and mini… https://t.co/xa9R4rInNd"
1376141986445602821,2021-03-28 11:59:51,tor_weaver,,@socialistsunday The venn diagram of those who want people to go back to work inatead of doing it at home and those… https://t.co/2lcHYZvX69
1376141984654561280,2021-03-28 11:59:51,The_Lone_Apple,NYC,"@NewYorker I know how it'll end. People will be forced to go back into the office to work, spending money and hours… https://t.co/uvmR4FiQP4"
1376141856073998338,2021-03-28 11:59:20,notbadnotgood5,,@Anomander16 @stueymaco @alison1928 With the new working from home routine it became even more attractive to buy a… https://t.co/8PtqFGzEBt
1376141748506877953,2021-03-28 11:58:54,MLJones03,United Kingdom,"Correction: 'People working from home have been working on their days off.' The pandemic has increased workloads, r… https://t.co/KPZsOT3O2I"
1376141672682246144,2021-03-28 11:58:36,krrley,The Haldimand Tract,@apple1_23 @deb_morris12 @CheriDiNovo @Sflecce They are according to the govt. I know an HR professional working fr… https://t.co/xBqtBQhDMR
1376141667527458822,2021-03-28 11:58:35,LyrynxA,,@FionaSturges all across the world people were surprised at how productivity went UP when folks worked from home. T… https://t.co/T1lvUu3cin
1376141634543435777,2021-03-28 11:58:27,emily__carroll_,"Liverpool, England",Just got home from work and it felt illegal https://t.co/5T4NBoHLQ2
1376141596383657986,2021-03-28 11:58:18,mickit67,,@DailyMailUK People have worked harder at home between doing their own full day's work and home schooling....I thin… https://t.co/W4pWRiqvWy
1376141564058210306,2021-03-28 11:58:11,Wurzelg3,,"@ReicherStephen It operates in China this way.. its proven to work

Go back and look critically at the journey  fro… https://t.co/LZQHzLe6AH"
1376141468683927558,2021-03-28 11:57:48,misselledee,"Coedpoeth, Wales",@RichardBurgon Don’t you find that the people who say things like that are vocalising what they are/would be doing… https://t.co/TcHUWFZDOG
1376141444486955008,2021-03-28 11:57:42,always_ailin,,"Boris Johnson, shut up you overgrown tangerine.

Most companies have actually realised its better to work from home… https://t.co/scAfebVjGf"
1376141427957231618,2021-03-28 11:57:38,MrsSusieF,UK,@markchristie He can fuck right off with that kind of talk. Many of us have worked our arses off from home in the l… https://t.co/VmLstZUIDn
1376141379756126213,2021-03-28 11:57:27,tsukikeigakirei,Kuroo's 🌌,My struggle when working from home is that my bosses and subordinates doesn't know that I also have to maintain a w… https://t.co/eoN7qFP3av
1376141251859337218,2021-03-28 11:56:56,Jaackieee06,,i work from home and almost every Sunday im late clockin in
1376141249992925184,2021-03-28 11:56:56,britneygamez,darkness ,I swear my dog has gotten so attached to me 😭 she literally be sprinting to get to me when I come home from work th… https://t.co/w6PJ6XREpp
1376141163560902657,2021-03-28 11:56:35,ceeisforchioma,"London, England",My head has been so foggy lately. Work work has been crazy busy. Pleasure work (@heyisthatmeshop 💛) has been crazy… https://t.co/AJVh17gIBC
1376141159030984704,2021-03-28 11:56:34,impaziente0,,"@casertron3000 As far as we can work from home while slaves outside drive trucks, harvest crops, make pizzas and deliver grocery and sushi"
1376141108040843265,2021-03-28 11:56:22,TabiDramaQ,"New York, NY",I always seem to post cool videos at the wrong time. Please show this one some love. I literally did this when I go… https://t.co/acJwtIpnSs
1376141104895160320,2021-03-28 11:56:21,VoxPopu07251706,An allotment near Downing St,"@FionaSturges Is Boris Johnson so thick that he doesn't get that those people, who weren't at work, were - unlike h… https://t.co/JCisX18BU3"
1376141094497492992,2021-03-28 11:56:19,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/oBtxO5TTCm"
1376141040055328769,2021-03-28 11:56:06,jkyoongs,"21, she/her",ur telling me jinmin were just on their way home from probably a long day of work and they chose to give us a 7 son… https://t.co/TGTMAe9pzj
1376141026386178048,2021-03-28 11:56:02,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/V2Y5U16EwT"
1376141008396767235,2021-03-28 11:55:58,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/uQYCRL8K3z"
1376140995813838851,2021-03-28 11:55:55,lisa_broklyn2,"San Antonio, TX","@Reuters New month !!!
bonus !!! Only 30 serious person's needed
💱  Work from home  with your smartphone and start… https://t.co/NLXy3Ac3vD"
1376140768713306113,2021-03-28 11:55:01,smarthomeuser,"East Yorkshire, England","From the network foundation to the personalized touches that make your house a dream home, the smart home professio… https://t.co/gKYYOVVQjV"
1376140752296763399,2021-03-28 11:54:57,FrankSa05093220,,@CoinDesk @elliptic New month!  bonus !!!  Only 30 serious person's needed SY Work from home with your smartphone a… https://t.co/185PVj9IDo
1376140633979691014,2021-03-28 11:54:29,muslimbangtan,she/her (19),ok but why did they take an hour to get home from work 😭😭
1376140590568591360,2021-03-28 11:54:18,HShugaa,"England, United Kingdom",@_jamesmunro @RichardBurgon It’s actually harder to work from home than it is from the office.
1376140407826956289,2021-03-28 11:53:35,Nobandz_,Big Dick Energy,Boy I was speeding like mf coming home from work so I can go pick my boo up 🤣
1376140049591504897,2021-03-28 11:52:09,jean_pjtwood,Yorkshire and The Humber,@RichardBurgon That’s more likely to be what he would do were he told to work from home.
1376140039386726401,2021-03-28 11:52:07,catlaydee28,"Sheffield, England",@RichardBurgon @paulrance59 Maybe he’s looking for justification for HS2 and commutes when the need has essentially… https://t.co/nVHG0KRGvH
1376139969035706368,2021-03-28 11:51:50,BMoreBecc,"Baltimore, MD","New desk? ✅ MX keys? ✅ MX anywhere 3 (in pink, obviously)? ✅ best work from home set up ever? ✅ @Logitech https://t.co/2MyCu4PKfo"
1376139910147670018,2021-03-28 11:51:36,RyanCR1997,East Midlands,"So, if your working from home then it doesn’t count as a day off. When you have a day of rest without doing any wor… https://t.co/aR5rLzmCJK"
1376139874005360642,2021-03-28 11:51:28,RWC_CalaisDK,"Dunkerque, France",The Home Secretary speaks about needing to protect migrant women and children from migrant men who are ‘elbowing th… https://t.co/pOiAPlCWxD
1376139827972833286,2021-03-28 11:51:17,neiloport,Aberdeenshire,"@maggie06rose @taf0650_f Their plan is for kids to work from home with their snp laptops, thus reducing class numbe… https://t.co/ArnEvzgf4I"
1376139827800903684,2021-03-28 11:51:17,alpheccaid_,Laniakea Supercluster,@PotatoPhotato_ @Cankoda @ExodusOnePrime @GameSpot Demand rises as people starts working from home (hence needs a n… https://t.co/uoBXErQrzh
1376139729771450372,2021-03-28 11:50:53,jiminddalgi,낙원 18+,tired from work and i came home to jinmin karaoke- i love you both so much i hope u know it @BTS_twt
1376139602721923077,2021-03-28 11:50:23,raj65025523,💙,"Good evening ⭐✨🤗🌸💗
 From the company ...
 I came home 🕺💼🏠🚗💨
 I'm home ~ everyone 🤗💞💗

 Today, at work in Hitachiota… https://t.co/IruvuHw8OF"
1376139499357503493,2021-03-28 11:49:58,N_A_Barnes,Warwickshire,"@RichardBurgon Wonder if he'd be happy saying that to my wife's face - despite working from home, she had to work 1… https://t.co/536hMtSLQZ"
1376139448300105731,2021-03-28 11:49:46,stratos2023,,@being_moron Kohli needs to work from home.. he is spreading disease in the team
1376139446744190978,2021-03-28 11:49:46,minxmish,Working in TV & Photophahy ,@nikkijadeday Yeah you think you be safe just walking home from work midday..with out guys been creeps &amp; scaring wo… https://t.co/4Ic0PdmCgR
1376139428503113728,2021-03-28 11:49:41,Snowhawk76,"Joliet, IL & Chicago ","📷 Home from work now Heading to bed Have a beautiful Sunday my Darling’s (at Joliet, Illinois)… https://t.co/viZ26iUxGf"
1376139392826413057,2021-03-28 11:49:33,CerebralDisgorg,"Houston, TX","on my way home from work to shower, eat, sleep, do it again tomorrow, and do it all again for the next 4 weeks."
1376139267076984834,2021-03-28 11:49:03,SwailesRuth,"England, United Kingdom",@MoreMorrow Judging those of us working from home by his own low standards. I’ve barely had a single day that I hav… https://t.co/blJMkq1hq3
1376139214513836036,2021-03-28 11:48:50,stratos2023,,"@aashayehaashay Kohli needs to work from home from now on, he is spreading disease in the team"
1376139103943716870,2021-03-28 11:48:24,GirlInAComa7,Ktown,"We've been working from home for quite sometime and today I went to work after a week. I, once again pass by him an… https://t.co/27DWkVZzKA"
1376139090438057993,2021-03-28 11:48:21,BensonKibore,KENYA,"Dear @NMS_Kenya @CogChairman @KenyaGovernors @FredMatiangi
Saddened at the continued lack of recognition to service… https://t.co/6U8rKatmjk"
1376138892043288579,2021-03-28 11:47:33,jarsenalmac,Essex,"@Wright1983Jon @PlanetEarth_HD Yeah, I am lucky with the job I do; I am able to work from home full time. Not sure… https://t.co/iyGCXG7ZND"
1376138828776316933,2021-03-28 11:47:18,Ms_Chelaaa,"Fontana, California",Just got home from a party and my brother walks out to go to work.  Lmao🥳 https://t.co/3q8Q58kwWM
1376138750032551936,2021-03-28 11:47:00,heyitsemtay,"Downingtown, PA",@rajandelman Adopted my baby this year because covid allowed me to work from home ♥️♥️ also spent a lot of extra ti… https://t.co/0kMoykTsuQ
